,HoursActual,HoursEstimate,HoursPredict
4009,0.5,0.5,0.4573019907003483
4010,12.75,21.0,2.8276607660357813
4011,0.5,0.5,0.4573019907003483
4012,0.25,0.33,0.27302020671886884
4013,2.0,2.0,1.1648629314888959
4014,5.0,7.0,2.0390503081130684
4015,0.1,0.1,0.15842157548963115
4016,1.5,2.0,1.1542793717697162
4017,8.75,49.0,3.2090316604287334
4018,3.0,4.0,1.641533168740134
4019,3.5,3.5,1.455577995951743
4020,10.5,1.5,2.3693450145304693
4021,10.5,1.5,2.3693450145304693
4022,10.5,1.5,2.3693450145304693
4023,10.5,1.5,2.3693450145304693
4024,10.5,1.5,2.3693450145304693
4025,10.5,1.5,2.3693450145304693
4026,10.5,1.5,2.3693450145304693
4027,1.25,1.25,1.2026954265503567
4028,0.25,0.5,0.4573019907003483
4029,0.25,0.25,0.25124523779931296
4030,0.5,0.25,0.25124523779931296
4031,1.5,1.5,1.028963807749495
4032,0.5,0.5,0.4573019907003483
4033,3.0,2.0,1.1648629314888959
4034,1.0,2.0,1.1648629314888959
4035,0.5,1.0,0.7602118147070979
4036,0.25,0.25,0.25124523779931296
4037,0.25,0.25,0.25124523779931296
4038,3.0,49.0,3.255977218541605
4039,20.5,49.0,3.255977218541605
4040,2.0,2.0,1.1598465074318431
4041,0.5,1.0,0.7589826692373695
4042,11.5,2.5,1.4196869563844403
4043,1.0,1.0,0.7602118147070979
4044,1.5,1.0,0.7602118147070979
4045,2.0,2.0,1.1542793717697162
4046,0.25,0.25,0.25124523779931296
4047,22.5,2.5,1.4196869563844403
4048,1.0,0.5,0.4573019907003483
4049,3.0,3.0,1.444011462900371
4050,1.5,1.5,1.0183802480303155
4051,6.5,3.5,1.455577995951743
4052,0.25,0.5,0.4573019907003483
4053,0.25,0.25,0.25124523779931296
4054,49.25,49.0,3.255977218541605
4055,49.25,49.0,3.255977218541605
4056,2.0,2.5,1.4196869563844403
4057,8.0,3.5,1.4645776324447375
4058,2.0,3.0,1.444011462900371
4059,0.5,0.5,0.4573019907003483
4060,0.25,0.5,0.4573019907003483
4061,0.25,0.25,0.25124523779931296
4062,0.5,1.0,0.7602118147070979
4063,2.0,2.0,1.1542793717697162
4064,11.75,14.0,2.6459287411256103
4065,1.75,2.0,1.1648629314888959
4066,15.75,15.0,2.694063837020292
4067,25.15,15.0,2.6076064026502017
4068,96.6,2.0,1.1648629314888959
4069,96.6,2.0,1.1648629314888959
4070,96.6,2.0,1.1648629314888959
4071,1.0,1.0,0.7602118147070979
4072,2.0,2.0,1.1648629314888959
4073,2.0,2.0,1.1648629314888959
4074,9.75,21.0,2.8359831643815285
4075,1.0,0.5,0.4573019907003483
4076,0.25,0.25,0.25124523779931296
4077,3.0,35.0,3.2464476748403652
4078,10.5,1.5,2.3693450145304693
4079,10.5,1.5,2.3693450145304693
4080,10.5,1.5,2.3693450145304693
4081,10.5,1.5,2.3693450145304693
4082,10.5,1.5,2.3693450145304693
4083,10.5,1.5,2.3693450145304693
4084,10.5,1.5,2.3693450145304693
4085,0.75,1.0,0.826605299719946
4086,0.5,1.0,0.8177101189748177
4087,2.0,2.0,1.1542793717697162
4088,0.25,0.25,0.25124523779931296
4089,2.0,2.0,1.1648629314888959
4090,7.5,15.0,2.6033302377657006
4091,1.0,1.5,1.028963807749495
4092,0.25,0.25,0.25124523779931296
4093,1.0,1.0,0.7700883866583077
4094,0.5,0.5,0.4573019907003483
4095,1.0,1.0,0.7602118147070979
4096,0.25,0.25,0.25124523779931296
4097,1.0,0.5,0.4573019907003483
4098,2.0,2.0,1.1648629314888959
4099,3.0,3.0,1.444011462900371
4100,8.25,49.0,3.255977218541605
4101,135.5,100.0,4.188785210350822
4102,135.5,100.0,4.188785210350822
4103,135.5,100.0,4.188785210350822
4104,1.25,1.5,1.028963807749495
4105,3.25,3.0,1.4530110993933656
4106,0.5,0.5,0.4573019907003483
4107,0.5,0.5,0.4573019907003483
4108,1.5,2.0,1.1542793717697162
4109,2.0,49.0,3.236521262635258
4110,0.25,0.25,0.25124523779931296
4111,17.75,5.0,2.028352747488949
4112,17.75,5.0,2.028352747488949
4113,3.0,28.0,3.1343124229627635
4114,2.0,7.0,2.1388470152840986
4115,12.0,7.0,2.0724651859001377
4116,43.5,21.0,3.0606847345979116
4117,1.0,1.0,0.7602118147070979
4118,4.0,3.5,1.455577995951743
4119,3.5,3.5,1.455577995951743
4120,10.5,1.5,2.3693450145304693
4121,10.5,1.5,2.3693450145304693
4122,10.5,1.5,2.3693450145304693
4123,10.5,1.5,2.3693450145304693
4124,10.5,1.5,2.3693450145304693
4125,10.5,1.5,2.3693450145304693
4126,10.5,1.5,2.3693450145304693
4127,0.75,1.0,0.7602118147070979
4128,1.0,0.5,0.4573019907003483
4129,2.5,14.0,2.6459287411256103
4130,1.5,4.0,1.641533168740134
4131,2.0,2.0,1.1648629314888959
4132,0.25,0.25,0.25124523779931296
4133,1.5,1.0,0.8189392644445461
4134,0.5,0.5,0.4573019907003483
4135,0.5,0.5,0.4573019907003483
4136,2.25,1.0,0.7700883866583077
4137,1.0,1.0,0.7700883866583077
4138,0.5,1.0,0.7589826692373695
4139,259.65,1.0,3.034994092373964
4140,57.6,1.0,2.5641572514203452
4141,37.0,4.0,1.9094603985599319
4142,37.0,4.0,1.9094603985599319
4143,37.0,4.0,1.9094603985599319
4144,37.0,4.0,1.9094603985599319
4145,61.75,1.0,1.8402520832574933
4146,0.5,0.5,0.4573019907003483
4147,0.25,0.25,0.25124523779931296
4148,0.5,0.25,0.25124523779931296
4149,0.5,0.5,0.4573019907003483
4150,4.5,5.0,1.9187738337321674
4151,4.5,5.0,1.9187738337321674
4152,10.0,14.0,2.567541026840971
4153,280.0,2.0,1.585091216960748
4154,6.0,2.0,1.3595587629637407
4155,8.5,3.0,1.444011462900371
4156,0.25,0.25,0.25124523779931296
4157,0.5,0.5,0.4573019907003483
4158,29.25,28.0,3.1343124229627635
4159,4.0,4.0,1.641533168740134
4160,0.75,0.5,0.4573019907003483
4161,5.0,4.0,1.641533168740134
4162,1.5,1.5,1.0183802480303155
4163,0.5,0.5,0.4573019907003483
4164,0.75,0.5,0.5086894810061048
4165,1.5,1.5,1.0183802480303155
4166,12.25,35.0,3.218039447688737
4167,12.25,35.0,3.218039447688737
4168,0.75,0.75,0.7546473927792586
4169,1.75,3.0,1.444011462900371
4170,9.75,1.5,2.3693450145304693
4171,9.75,1.5,2.3693450145304693
4172,9.75,1.5,2.3693450145304693
4173,9.75,1.5,2.3693450145304693
4174,9.75,1.5,2.3693450145304693
4175,9.75,1.5,2.3693450145304693
4176,9.75,1.5,2.3693450145304693
4177,3.0,3.0,1.444011462900371
4178,1.0,1.5,1.0133638239732627
4179,3.5,4.0,1.641533168740134
4180,3.0,49.0,3.1895757045223867
4181,1.0,1.0,0.7602118147070979
4182,1.5,1.0,0.7700883866583077
4183,1.0,1.0,0.7700883866583077
4184,7.0,4.0,1.641533168740134
4185,7.0,4.0,1.641533168740134
4186,0.5,0.5,0.4573019907003483
4187,15.5,21.0,3.0606847345979116
4188,2.5,3.0,1.444011462900371
4189,20.5,35.0,3.2090316604287334
4190,0.25,0.25,0.25124523779931296
4191,4.5,4.0,1.641533168740134
4192,3.5,2.0,1.1648629314888959
4193,3.5,2.0,1.1648629314888959
4194,2.5,2.5,1.4196869563844403
4195,4.75,14.0,2.671579193676412
4196,0.33,0.33,0.27302020671886884
4197,1.0,1.0,0.7602118147070979
4198,0.33,0.25,0.25124523779931296
4199,2.0,2.0,1.1492629477126635
4200,5.25,2.0,1.1598465074318431
4201,2.0,2.0,1.3187994355141979
4202,0.5,0.5,0.4573019907003483
4203,11.0,10.0,2.3087780922344256
4204,3.0,3.5,1.6330808539492567
4205,12.5,21.0,3.0209501014081956
4206,12.5,21.0,3.0209501014081956
4207,2.5,1.5,1.5985397355755742
4208,3.0,3.5,1.6330808539492567
4209,2.5,2.5,1.6303343083621276
4210,1.5,1.5,1.028963807749495
4211,0.5,0.5,0.4598189460227821
4212,2.0,2.0,1.1492629477126635
4213,7.5,6.0,2.015587462370485
4214,2.0,7.0,2.015587462370485
4215,2.5,2.0,1.1492629477126635
4216,2.5,2.0,1.1492629477126635
4217,2.0,2.0,1.1492629477126635
4218,5.0,2.5,1.6303343083621276
4219,5.0,2.5,1.6303343083621276
4220,0.25,0.25,0.25124523779931296
4221,3.0,10.0,2.260894285723358
4222,6.0,10.0,2.3087780922344256
4223,2.0,2.0,1.1542793717697162
4224,3.0,3.0,1.444011462900371
4225,0.5,1.0,0.7589826692373695
4226,8.5,10.0,2.5015568241662445
4227,1.75,3.0,1.4530110993933656
4228,1.5,1.0,0.7688592411885794
4229,1.5,1.0,0.7688592411885794
4230,0.5,0.5,0.4598189460227821
4231,4.0,40.0,3.0944128077262656
4232,101.5,10.0,2.5015568241662445
4233,101.5,10.0,2.5015568241662445
4234,3.5,49.0,3.255977218541605
4235,1.0,2.0,1.1542793717697162
4236,1.0,1.0,0.7700883866583077
4237,3.5,6.0,1.8738915940356597
4238,3.5,6.0,1.8738915940356597
4239,13.5,10.0,2.353007157650068
4240,0.25,0.25,0.25124523779931296
4241,7.0,10.0,2.3087780922344256
4242,2.0,2.0,1.1648629314888959
4243,24.0,20.0,2.6814141870049646
4244,2.0,2.0,1.1542793717697162
4245,1.75,1.75,1.0133638239732627
4246,4.0,7.0,1.710196276966315
4247,4.0,7.0,1.710196276966315
4248,0.25,0.25,0.25124523779931296
4249,13.25,10.0,2.353007157650068
4250,2.0,1.0,0.7700883866583077
4251,2.0,2.0,1.1648629314888959
4252,5.0,7.0,1.7269097680808794
4253,3.75,0.5,0.4598189460227821
4254,2.5,3.0,1.444011462900371
4255,2.5,3.0,1.444011462900371
4256,14.68,35.0,3.197034222729763
4257,3.75,3.0,1.6402403534140215
4258,68.75,49.0,3.255977218541605
4259,68.75,49.0,3.255977218541605
4260,5.0,2.0,1.6123220830403833
4261,5.0,2.0,1.6123220830403833
4262,5.0,2.0,1.6123220830403833
4263,3.5,5.0,1.9322917672512863
4264,10.5,20.0,2.730215575831844
4265,2.0,2.0,1.1648629314888959
4266,10.5,4.0,1.6649231862093312
4267,10.5,4.0,1.6649231862093312
4268,3.5,7.0,2.015587462370485
4269,0.33,0.33,0.27302020671886884
4270,1.5,2.0,1.1542793717697162
4271,1.5,2.0,1.1598465074318431
4272,6.25,7.0,1.9818407930928672
4273,1.5,2.0,1.1648629314888959
4274,1.0,4.0,1.6560738483999666
4275,5.0,21.0,3.245814282702858
4276,2.75,3.0,1.6402403534140215
4277,6.0,1.5,2.3693450145304693
4278,6.0,1.5,2.3693450145304693
4279,6.0,1.5,2.3693450145304693
4280,6.0,1.5,2.3693450145304693
4281,17.0,14.0,2.555996134688227
4282,4.0,1.0,0.7602118147070979
4283,1.0,3.5,1.455577995951743
4284,3.0,4.0,1.9079826121646846
4285,2.0,2.0,1.585091216960748
4286,1.0,1.0,1.2026954265503567
4287,6.25,30.0,2.928104086795767
4288,1.0,7.0,1.710196276966315
4289,2.5,2.0,1.1542793717697162
4290,0.5,0.5,0.4573019907003483
4291,0.5,0.5,0.4573019907003483
4292,25.0,100.0,4.041420015977987
4293,1.25,1.25,0.7602118147070979
4294,2.0,2.0,1.1648629314888959
4295,2.5,3.0,1.444011462900371
4296,2.5,2.0,1.1542793717697162
4297,1.0,1.0,0.7700883866583077
4298,1.5,3.0,1.444011462900371
4299,7.5,5.0,1.9087109067679038
4300,3.0,21.0,3.0680184748261765
4301,4.5,5.0,1.7299864435810453
4302,0.25,0.5,0.4573019907003483
4303,0.5,1.0,0.7700883866583077
4304,5.5,10.0,2.353007157650068
4305,4.0,4.0,1.6649231862093312
4306,3.0,3.0,1.444011462900371
4307,26.25,21.0,3.0606847345979116
4308,5.0,5.0,1.9087109067679038
4309,2.0,4.0,1.641533168740134
4310,4.0,2.0,1.5985397355755742
4311,4.25,100.0,3.756355953867625
4312,9.5,4.0,1.641533168740134
4313,11.75,17.5,2.660497513732518
4314,5.0,10.0,2.325754572519419
4315,2.75,2.5,1.4196869563844403
4316,10.75,5.0,1.9351638509472742
4317,0.5,0.5,0.4573019907003483
4318,5.0,3.5,1.6458119389263972
4319,0.25,0.25,0.25124523779931296
4320,0.25,1.0,0.7602118147070979
4321,15.5,28.0,3.115919411378184
4322,0.33,0.33,0.27302020671886884
4323,4.0,10.0,2.353007157650068
4324,1.0,1.5,1.028963807749495
4325,7.5,3.5,1.455577995951743
4326,2.5,2.5,1.4196869563844403
4327,1.0,1.0,0.7602118147070979
4328,3.0,3.0,1.444011462900371
4329,57.75,35.0,3.2090316604287334
4330,57.75,35.0,3.2090316604287334
4331,1.5,4.0,1.6649231862093312
4332,0.5,1.0,0.7602118147070979
4333,1.0,0.33,0.27302020671886884
4334,3.5,1.0,1.028664695928997
4335,1.25,1.0,0.7700883866583077
4336,1.25,2.0,1.1542793717697162
4337,2.0,2.0,1.1598465074318431
4338,1.0,1.0,0.759163486829235
4339,1.0,1.0,1.028664695928997
4340,1.5,1.0,1.028664695928997
4341,3.5,2.0,1.1648629314888959
4342,0.33,0.33,0.27302020671886884
4343,1.0,2.5,1.4196869563844403
4344,5.75,7.0,1.9700872780985212
4345,1.5,1.0,0.8177101189748177
4346,86.25,100.0,4.201410494487925
4347,86.25,100.0,4.201410494487925
4348,0.5,0.5,0.4573019907003483
4349,2.5,2.0,1.1648629314888959
4350,0.5,1.5,1.0183802480303155
4351,2.5,48.0,3.255977218541605
4352,8.5,3.0,1.444011462900371
4353,0.33,0.33,0.27302020671886884
4354,1.5,1.5,1.0183802480303155
4355,0.33,0.33,0.27302020671886884
4356,0.25,0.25,0.25124523779931296
4357,0.5,2.0,1.1542793717697162
4358,1.0,1.0,0.7602118147070979
4359,2.5,4.0,1.641533168740134
4360,1.5,1.0,0.7602118147070979
4361,0.5,0.5,0.4573019907003483
4362,2.75,3.0,1.444011462900371
4363,1.0,1.0,0.7602118147070979
4364,2.25,4.0,1.641533168740134
4365,8.0,4.0,1.6649231862093312
4366,8.0,4.0,1.6649231862093312
4367,14.75,14.0,2.639829503766655
4368,14.75,14.0,2.639829503766655
4369,0.33,0.33,0.27302020671886884
4370,8.5,7.0,1.9700872780985212
4371,0.25,0.25,0.25124523779931296
4372,0.25,0.25,0.25124523779931296
4373,0.25,0.25,0.25124523779931296
4374,0.5,1.0,0.7602118147070979
4375,1.5,1.0,0.7602118147070979
4376,0.5,0.5,0.4573019907003483
4377,9.0,7.0,1.710196276966315
4378,0.25,1.0,0.7602118147070979
4379,5.0,14.0,2.604606248898302
4380,1.0,1.0,0.7602118147070979
4381,7.0,7.0,2.0390503081130684
4382,2.75,2.5,1.4196869563844403
4383,1.0,10.0,2.2429687128847915
4384,0.33,0.33,0.27302020671886884
4385,2.75,1.0,0.7602118147070979
4386,6.0,3.0,1.444011462900371
4387,6.0,3.0,1.444011462900371
4388,2.5,0.5,0.4573019907003483
4389,3.0,1.5,1.0239473836924422
4390,3.0,1.5,1.0239473836924422
4391,7.17,3.5,1.455577995951743
4392,6.0,14.0,2.639691756905706
4393,6.0,14.0,2.639691756905706
4394,4.5,3.0,1.444011462900371
4395,25.17,100.0,3.756355953867625
4396,0.5,0.5,0.4573019907003483
4397,2.0,2.0,1.1542793717697162
4398,1.5,2.0,1.1542793717697162
4399,1.0,3.5,1.455577995951743
4400,35.0,14.0,2.639829503766655
4401,3.5,3.5,1.455577995951743
4402,0.75,7.75,2.0558821769524513
4403,1.5,1.5,1.3187994355141979
4404,1.5,2.0,1.1542793717697162
4405,1.0,0.33,0.27302020671886884
4406,10.5,1.5,2.3693450145304693
4407,10.5,1.5,2.3693450145304693
4408,10.5,1.5,2.3693450145304693
4409,10.5,1.5,2.3693450145304693
4410,10.5,1.5,2.3693450145304693
4411,10.5,1.5,2.3693450145304693
4412,10.5,1.5,2.3693450145304693
4413,13.75,21.0,3.0606847345979116
4414,13.75,21.0,3.0606847345979116
4415,7.0,7.0,2.0390503081130684
4416,1.0,1.0,0.7602118147070979
4417,3.0,3.0,1.444011462900371
4418,0.5,0.5,0.4573019907003483
4419,0.5,3.0,1.444011462900371
4420,4.0,2.0,1.1492629477126635
4421,1.5,1.0,0.7602118147070979
4422,4.25,4.25,1.641533168740134
4423,4.25,4.25,1.641533168740134
4424,4.25,4.25,1.641533168740134
4425,4.5,3.0,1.444011462900371
4426,81.0,70.0,4.119238741297173
4427,81.0,70.0,4.119238741297173
4428,0.75,0.5,0.4573019907003483
4429,0.33,0.33,0.27302020671886884
4430,6.0,5.0,1.7299864435810453
4431,0.5,0.5,0.4573019907003483
4432,2.5,4.0,1.641533168740134
4433,0.5,0.5,0.4573019907003483
4434,0.5,0.5,0.4573019907003483
4435,1.25,2.0,1.1598465074318431
4436,1.0,1.0,0.759163486829235
4437,5.5,5.0,1.7299864435810453
4438,1.0,3.5,1.455577995951743
4439,1.0,2.0,1.1542793717697162
4440,0.5,0.5,0.4573019907003483
4441,0.5,1.0,0.7602118147070979
4442,0.5,2.0,1.1492629477126635
4443,6.5,2.0,1.1492629477126635
4444,6.5,2.0,1.1492629477126635
4445,0.5,1.0,0.7602118147070979
4446,0.5,0.5,0.4573019907003483
4447,2.5,2.5,1.4196869563844403
4448,6.25,7.0,2.1388470152840986
4449,0.5,0.5,0.4573019907003483
4450,2.5,2.5,1.4196869563844403
4451,2.5,2.0,1.1598465074318431
4452,1.5,0.75,0.7447708208280488
4453,1.5,0.75,0.7447708208280488
4454,2.5,2.5,1.4196869563844403
4455,1.0,1.0,0.7700883866583077
4456,5.25,2.5,1.4196869563844403
4457,4.0,4.0,1.6649231862093312
4458,12.25,30.0,3.2040108091196697
4459,3.75,2.0,1.1648629314888959
4460,5.0,3.5,1.455577995951743
4461,1.0,1.0,0.7602118147070979
4462,10.85,20.0,2.66320141863733
4463,3.0,3.0,1.627509268436881
4464,1.5,1.5,1.0239473836924422
4465,1.0,1.0,0.7700883866583077
4466,13.0,21.0,3.0209501014081956
4467,1.5,1.0,0.7700883866583077
4468,7.25,7.0,1.9993656709248866
4469,7.5,3.5,1.455577995951743
4470,10.5,4.0,1.641533168740134
4471,0.33,0.33,0.27302020671886884
4472,0.5,1.0,0.7602118147070979
4473,76.14,28.0,3.115919411378184
4474,0.5,0.5,0.4573019907003483
4475,1.5,1.0,0.7602118147070979
4476,1.0,1.0,1.07726178141065
4477,10.5,1.5,2.3693450145304693
4478,10.5,1.5,2.3693450145304693
4479,10.5,1.5,2.3693450145304693
4480,10.5,1.5,2.3693450145304693
4481,10.5,1.5,2.3693450145304693
4482,10.5,1.5,2.3693450145304693
4483,10.5,1.5,2.3693450145304693
4484,20.75,21.0,3.0270118461566224
4485,2.5,2.5,1.5722444734753458
4486,0.5,0.5,0.4573019907003483
4487,1.0,1.0,0.7602118147070979
4488,0.33,0.33,0.27302020671886884
4489,5.0,104.0,4.026163848920532
4490,0.5,0.5,0.4573019907003483
4491,2.0,4.0,1.6649231862093312
4492,1.75,3.0,1.444011462900371
4493,0.33,0.5,0.4573019907003483
4494,0.5,1.0,0.7602118147070979
4495,1.0,1.0,0.7602118147070979
4496,1.5,1.0,0.7602118147070979
4497,3.0,16.0,2.694063837020292
4498,1.0,1.0,0.7700883866583077
4499,1.0,1.0,0.7700883866583077
4500,2.5,2.5,1.4196869563844403
4501,9.25,21.0,3.0606847345979116
4502,1.0,1.0,0.7700883866583077
4503,7.5,4.0,1.641533168740134
4504,7.5,4.0,1.641533168740134
4505,1.0,1.0,0.7602118147070979
4506,0.75,1.0,0.7602118147070979
4507,11.5,14.0,2.567541026840971
4508,0.33,0.33,0.27302020671886884
4509,0.5,0.5,0.4573019907003483
4510,15.5,10.0,2.265655401028673
4511,2.5,2.5,1.4196869563844403
4512,16.75,8.5,2.3346484147677358
4513,1.5,1.5,1.0239473836924422
4514,2.0,2.0,1.1648629314888959
4515,2.5,2.5,1.4196869563844403
4516,0.33,0.33,0.27302020671886884
4517,1.75,5.0,1.7299864435810453
4518,12.25,14.0,2.5737780110608752
4519,0.33,0.33,0.27302020671886884
4520,2.5,2.5,1.6303343083621276
4521,0.25,0.25,0.25124523779931296
4522,0.5,0.75,0.8111643058408966
4523,3.0,3.0,1.444011462900371
4524,10.0,10.0,2.265655401028673
4525,4.5,10.0,2.265655401028673
4526,4.5,10.0,2.265655401028673
4527,0.33,0.33,0.27302020671886884
4528,0.5,0.5,0.4573019907003483
4529,11.25,7.0,2.0461392292737512
4530,12.0,7.0,1.710196276966315
4531,0.5,1.0,0.8177101189748177
4532,0.5,0.5,0.4598189460227821
4533,4.0,7.0,1.710196276966315
4534,0.33,0.33,0.27302020671886884
4535,1.0,1.0,0.7602118147070979
4536,0.75,25.0,3.027468095678443
4537,2.0,3.5,1.455577995951743
4538,0.33,0.33,0.27302020671886884
4539,4.25,7.0,1.710196276966315
4540,22.75,7.0,1.710196276966315
4541,5.0,2.5,1.4196869563844403
4542,5.0,2.5,1.4196869563844403
4543,3.0,1.5,1.0133638239732627
4544,3.0,1.5,1.0133638239732627
4545,2.0,1.0,0.7602118147070979
4546,2.0,1.0,0.7602118147070979
4547,6.0,4.0,1.6649231862093312
4548,6.5,2.0,1.1648629314888959
4549,6.5,2.0,1.1648629314888959
4550,2.0,2.0,1.1542793717697162
4551,0.5,0.5,0.4573019907003483
4552,0.5,0.5,0.4573019907003483
4553,1.0,1.0,0.7602118147070979
4554,0.33,0.33,0.27302020671886884
4555,2.5,2.5,1.4196869563844403
4556,1.5,0.75,0.7546473927792586
4557,1.5,0.75,0.7546473927792586
4558,7.25,7.0,1.9993656709248866
4559,8.0,5.0,1.8768345924724348
4560,8.0,5.0,1.8768345924724348
4561,175.0,100.0,4.119238741297173
4562,6.5,5.0,1.945080651344057
4563,0.33,0.33,0.27302020671886884
4564,0.25,0.25,0.25124523779931296
4565,7.75,7.0,1.8874081916314596
4566,3.0,3.0,1.6047814834642922
4567,1.25,14.0,2.561441789482016
4568,0.5,1.5,1.0133638239732627
4569,2.75,2.0,1.1598465074318431
4570,2.75,2.0,1.1598465074318431
4571,3.0,33.0,2.8654720666364675
4572,1.0,0.5,0.4573019907003483
4573,5.0,5.0,1.8972199794636855
4574,0.5,0.5,0.4598189460227821
4575,35.8,14.0,3.4388354591138866
4576,35.8,14.0,3.4388354591138866
4577,4.0,3.0,1.444011462900371
4578,4.0,3.0,1.444011462900371
4579,8.5,7.0,1.9993656709248866
4580,9.5,7.0,1.9993656709248866
4581,3.0,3.0,1.444011462900371
4582,1.0,1.0,0.7602118147070979
4583,13.5,4.0,1.6649231862093312
4584,5.0,21.0,3.0606847345979116
4585,24.25,32.0,3.1581634179140066
4586,24.25,32.0,3.1581634179140066
4587,24.25,32.0,3.1581634179140066
4588,0.33,0.33,0.27302020671886884
4589,1.0,1.0,0.7602118147070979
4590,3.0,1.0,0.7700883866583077
4591,0.5,0.5,0.4573019907003483
4592,6.0,4.0,1.641533168740134
4593,5.75,5.0,1.7299864435810453
4594,24.5,10.0,2.353007157650068
4595,2.75,3.0,1.4530110993933656
4596,28.0,49.0,3.255977218541605
4597,8.0,5.0,1.7398041758407738
4598,1.0,1.0,0.7602118147070979
4599,0.33,0.33,0.27302020671886884
4600,2.5,3.0,1.4530110993933656
4601,13.75,15.0,2.62688447786862
4602,4.25,35.0,3.1403394926283226
4603,1.5,1.5,1.028963807749495
4604,2.25,2.5,1.4196869563844403
4605,0.33,0.33,0.27302020671886884
4606,1.0,1.0,1.0820925772764936
4607,1.0,1.0,0.7830138067570276
4608,6.0,3.0,1.444011462900371
4609,8.0,14.0,2.5737780110608752
4610,1.5,2.0,1.1598465074318431
4611,7.5,7.0,1.710196276966315
4612,3.5,1.0,0.826605299719946
4613,2.0,2.0,1.585091216960748
4614,3.0,2.0,1.585091216960748
4615,2.0,1.5,1.0133638239732627
4616,2.0,1.5,1.0133638239732627
4617,0.33,0.33,0.27302020671886884
4618,0.33,0.33,0.27302020671886884
4619,20.0,16.0,2.633121462088524
4620,20.0,16.0,2.633121462088524
4621,1.0,1.0,0.7700883866583077
4622,0.5,2.0,1.1598465074318431
4623,0.33,0.33,0.27302020671886884
4624,9.5,7.0,1.710196276966315
4625,1.0,1.0,0.7602118147070979
4626,1.0,7.0,1.7269097680808794
4627,1.5,1.5,1.0183802480303155
4628,0.5,2.0,1.1542793717697162
4629,1.75,1.0,0.7602118147070979
4630,1.75,1.0,0.7602118147070979
4631,1.75,1.0,0.7602118147070979
4632,7.0,7.0,1.7269097680808794
4633,7.0,7.0,1.7269097680808794
4634,17.5,1.5,2.3693450145304693
4635,17.5,1.5,2.3693450145304693
4636,17.5,1.5,2.3693450145304693
4637,17.5,1.5,2.3693450145304693
4638,17.5,1.5,2.3693450145304693
4639,17.5,1.5,2.3693450145304693
4640,17.5,1.5,2.3693450145304693
4641,4.75,4.0,1.6649231862093312
4642,5.0,20.0,2.66320141863733
4643,1.0,1.0,0.7602118147070979
4644,1.0,2.0,1.1648629314888959
4645,0.33,0.33,0.27302020671886884
4646,5.0,5.0,1.9694430579525106
4647,6.0,3.0,1.444011462900371
4648,3.25,7.0,2.1388470152840986
4649,59.67,5.0,1.9726589634925715
4650,59.67,5.0,1.9726589634925715
4651,10.5,14.0,2.639829503766655
4652,0.5,0.5,0.4573019907003483
4653,1.0,1.0,0.7602118147070979
4654,1.0,1.0,0.7700883866583077
4655,1.0,1.0,0.7602118147070979
4656,0.75,0.75,0.7447708208280488
4657,0.33,0.33,0.27302020671886884
4658,3.0,5.0,1.9087109067679038
4659,5.0,5.0,1.7299864435810453
4660,7.0,7.0,1.9993656709248866
4661,3.0,3.5,1.455577995951743
4662,2.75,3.5,1.455577995951743
4663,2.75,3.5,1.455577995951743
4664,1.5,2.0,1.1542793717697162
4665,6.0,30.0,3.2040108091196697
4666,3.0,3.0,1.444011462900371
4667,13.0,7.0,1.710196276966315
4668,0.33,0.33,0.27302020671886884
4669,2.5,3.5,1.455577995951743
4670,0.25,0.25,0.25124523779931296
4671,0.25,0.25,0.25124523779931296
4672,10.25,7.75,2.093969859715901
4673,10.25,7.75,2.093969859715901
4674,0.75,1.0,0.7700883866583077
4675,4.75,5.0,1.939189845397784
4676,1.0,1.0,0.7700883866583077
4677,0.5,0.5,0.4573019907003483
4678,2.0,1.0,0.7700883866583077
4679,22.36,30.0,3.2040108091196697
4680,22.36,30.0,3.2040108091196697
